user_id,product_id,rating
U104260,P73036,4.3
U104261,P14248,4.3
U104262,P83557,4.0
U104262,P94785,4.5
U104262,P95766,3.5
U104263,P13180,3.9
U104264,P38126,3.9
U104265,P59439,3.4
U104269,P19469,3.8
U104269,P95110,4.3
U104269,P97222,4.2
U104270,P82417,3.7
U104270,P90569,2.9
U104272,P55857,4.3
U104273,P10183,2.9
U104273,P81375,4.5
U104274,P59482,4.2
U104277,P13903,3.6
U104277,P68607,4.9
U104278,P48685,3.7
U104279,P18460,4.2
U104280,P10070,4.5
U104280,P28573,4.6
U104280,P93784,4.6
U104281,P33984,4.0
U104282,P19598,4.3
U104284,P25772,3.7
U104285,P40600,4.4
U104286,P39306,5.0
U104286,P71364,3.6
U104286,P85583,3.8
U104287,P52279,4.8
U104291,P66692,3.6
U104295,P72422,4.2
U104296,P44782,3.0
U104298,P24068,4.5
U104300,P97899,3.6
U104303,P21989,3.0
U104303,P87911,4.4
U104305,P18684,4.6
U104305,P81085,3.4
U104306,P32424,4.0
U104306,P61729,4.2
U104307,P39900,4.0
U104309,P33742,5.0
U104309,P52565,3.8
U104310,P23115,3.7
U104310,P61710,2.6
U104312,P15646,3.8
U104312,P45966,3.5
U104313,P25115,4.1
U104313,P61103,4.4
U104313,P89343,4.2
U104315,P24588,3.3
U104315,P58286,4.3
U104316,P11253,3.8
U104316,P80518,4.8
U104316,P84310,3.1
U104317,P48419,4.7
U104320,P22353,4.2
U104320,P66055,3.1
U104321,P44265,3.3
U104321,P80452,2.8
U104323,P26510,4.0
U104323,P60846,4.4
U104324,P64678,3.6
U104325,P11238,3.9
U104327,P50591,4.2
U104327,P63711,3.9
U104329,P20643,3.8
U104330,P35104,4.6
U104330,P85505,4.4
U104331,P54447,4.0
U104332,P56491,5.0
U104333,P16796,4.7
U104333,P41629,3.8
U104333,P64985,2.7
U104333,P86640,3.7
U104334,P20964,4.1
U104334,P81031,3.4
U104336,P38142,3.8
U104336,P44501,4.4
U104336,P54448,5.0
U104338,P93970,2.7
U104340,P98567,4.3
U104341,P51153,3.4
U104341,P59119,4.4
U104341,P70077,4.1
U104342,P15066,4.5
U104342,P58777,4.4
U104342,P75965,3.8
U104344,P53938,2.8
U104344,P92357,3.7
U104345,P55135,4.2
U104346,P78003,4.6
U104346,P97201,3.1
U104348,P21967,3.7
U104349,P26642,3.5
U104349,P65896,3.3
U104349,P84333,3.4
U104350,P33592,3.6
U104350,P97827,4.7
U104351,P89411,3.6
U104352,P81181,3.5
U104353,P67268,3.9
U104354,P64461,3.2
U104355,P63056,3.8
U104357,P15294,4.7
U104357,P41027,3.6
U104357,P95906,4.3
U104358,P10009,3.9
U104358,P11203,4.1
U104359,P20273,3.5
U104359,P40580,4.2
U104359,P52064,3.9
U104360,P14214,4.6
U104360,P39757,4.2
U104361,P17191,3.9
U104361,P65996,3.8
U104362,P80756,3.7
U104363,P13072,4.5
U104366,P48257,3.5
U104367,P39941,3.5
U104368,P14074,4.8
U104368,P96260,2.9
U104369,P34260,3.5
U104369,P72039,2.7
U104369,P96489,4.5
U104370,P65695,3.6
U104371,P18720,3.7
U104371,P85708,3.7
U104372,P63912,4.1
U104372,P90194,4.6
U104372,P98029,4.3
U104373,P48400,4.3
U104373,P55242,3.9
U104374,P78773,3.8
U104376,P33563,3.7
U104377,P75775,3.2
U104378,P90189,4.8
U104379,P97233,4.3
U104380,P52847,4.5
U104382,P48239,4.0
U104382,P60873,3.6
U104384,P22698,5.0
U104386,P22756,4.0
U104386,P47448,4.4
U104386,P70478,4.7
U104387,P81610,4.3
U104387,P94044,4.0
U104388,P95510,4.2
U104389,P14032,3.6
U104389,P58289,4.9
U104390,P50807,3.5
U104391,P58086,4.0
U104393,P58770,3.3
U104394,P23294,4.8
U104394,P41017,4.6
U104395,P53765,3.6
U104395,P89772,3.5
U104396,P11514,3.7
U104396,P45904,3.4
U104397,P52060,4.1
U104399,P36954,5.0
U104399,P40416,4.1
U104399,P47001,3.4
U104400,P94034,3.0
U104401,P40820,3.7
U104402,P10316,4.2
U104403,P12102,3.3
U104407,P71428,3.7
U104407,P94219,4.0
U104409,P50338,3.7
U104410,P19949,4.8
U104410,P47683,4.1
U104411,P44836,4.0
U104412,P39834,4.0
U104412,P86358,3.8
U104416,P19949,3.7
U104416,P32218,3.9
U104416,P98857,4.3
U104417,P68238,4.6
U104418,P77318,4.0
U104419,P57156,3.8
U104419,P70096,4.3
U104421,P30553,3.9
U104421,P90865,4.2
U104422,P50892,3.4
U104422,P55641,3.9
U104423,P12033,3.5
U104424,P38987,3.7
U104424,P86933,3.7
U104426,P14576,3.9
U104426,P33815,4.4
U104427,P99209,3.8
U104428,P35480,4.9
U104428,P75575,4.1
U104431,P97085,3.4
U104431,P97651,3.3
U104433,P58110,4.2
U104434,P30305,4.8
U104436,P24794,3.8
U104436,P56726,3.2
U104437,P15711,4.0
U104438,P52234,4.2
U104439,P61612,4.2
U104440,P82563,3.7
U104440,P83655,5.0
U104440,P94977,3.4
U104441,P35013,4.1
U104442,P20001,4.1
U104444,P24774,4.3
U104444,P44408,3.7
U104444,P76776,4.3
U104444,P89084,3.7
U104445,P53885,3.3
U104446,P72607,3.1
U104447,P63394,3.9
U104447,P86944,4.4
U104453,P59648,3.1
U104453,P79913,3.5
U104454,P16831,4.5
U104454,P49470,4.1
U104454,P73684,4.2
U104455,P30081,4.1
U104455,P92544,3.5
U104456,P35975,3.4
U104456,P84903,4.1
U104457,P56358,4.2
U104457,P61875,4.0
U104457,P99203,4.0
U104458,P19489,3.6
U104458,P26920,3.8
U104458,P59223,4.7
U104464,P21904,5.0
U104464,P97130,3.4
U104465,P90285,4.3
U104468,P59190,3.2
U104469,P14393,4.3
U104469,P70006,3.9
U104470,P32774,3.7
U104470,P74583,2.9
U104470,P78094,4.2
U104472,P21178,3.8
U104473,P67613,5.0
U104473,P74525,4.2
U104474,P73626,4.2
U104476,P23011,4.8
U104477,P53381,3.8
U104477,P87670,3.9
U104479,P85931,4.9
U104480,P58192,2.7
U104480,P71353,3.1
U104480,P76199,2.8
U104482,P32280,5.0
U104482,P57765,3.9
U104484,P22795,4.4
U104484,P65206,3.7
U104486,P29132,3.5
U104488,P91475,4.7
U104490,P40991,4.6
U104490,P55783,4.6
U104492,P12742,4.2
U104492,P14014,3.6
U104497,P59474,4.3
U104499,P38422,4.1
U104499,P45953,3.3
U104499,P83022,3.8
U104501,P27819,4.1
U104501,P46528,3.7
U104501,P54260,3.6
U104501,P81608,4.6
U104502,P18651,4.1
U104502,P73317,4.7
U104502,P91904,4.0
U104503,P18422,3.3
U104503,P23877,2.9
U104504,P19451,4.9
U104505,P31729,3.7
U104505,P56289,4.2
U104505,P91203,4.2
U104507,P21309,4.5
U104508,P56504,3.6
U104509,P18191,4.3
U104510,P25324,3.8
U104510,P63284,3.7
U104510,P82647,4.5
U104510,P86077,3.2
U104511,P15795,3.5
U104512,P31832,3.1
U104512,P98106,3.1
U104513,P25448,4.1
U104513,P52906,3.0
U104514,P38506,4.7
U104515,P46545,4.1
U104515,P55802,3.8
U104515,P99837,4.6
U104516,P36454,3.8
U104516,P90468,3.8
U104517,P29141,3.9
U104517,P32089,4.0
U104517,P33513,3.3
U104517,P89179,3.8
U104518,P78651,4.4
U104519,P46688,4.1
U104519,P55239,3.0
U104520,P75566,3.5
U104521,P19393,3.6
U104521,P98696,4.2
U104522,P60513,3.8
U104522,P96138,4.1
U104523,P11953,3.6
U104523,P36481,4.2
U104523,P50963,5.0
U104523,P93164,3.4
U104524,P66164,4.2
U104525,P82560,4.1
U104526,P32471,3.8
U104528,P48290,3.6
U104531,P55523,3.9
U104533,P90178,3.8
U104534,P57285,4.2
U104538,P10181,3.5
U104538,P48302,4.1
U104538,P95886,2.9
U104540,P15386,4.1
U104540,P68892,3.7
U104541,P48064,4.2
U104542,P13328,4.0
U104543,P93554,5.0
U104544,P71077,5.0
U104545,P18509,3.5
U104545,P26153,4.3
U104545,P47875,3.5
U104548,P79515,3.1
U104551,P11408,3.9
U104551,P47583,4.2
U104551,P86942,3.3
U104552,P44949,4.1
U104552,P55669,4.2
